ID,Case_Number,Date,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,X_Coordinate,Y_Coordinate,Year,Updated_On,Latitude,Longitude,Location
5991640,HN785365,12/30/2007 06:55:00 PM,058XX N ELSTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1622,16,45,11,08B,1136280,1938718,2007,02/28/2018 03:56:25 PM,41.988012441,-87.774120348,"(41.988012441, -87.774120348)"
5991642,HN779997,12/21/2007 01:50:00 PM,002XX S STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,false,false,123,1,42,32,6,1176417,1899156,2007,02/28/2018 03:56:25 PM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)"
5991643,HP100175,01/01/2008 02:20:00 AM,001XX E WACKER DR,460,BATTERY,SIMPLE,HOTEL/MOTEL,false,false,124,1,42,32,08B,1177683,1902638,2008,02/28/2018 03:56:25 PM,41.888165132,-87.622937212,"(41.888165132, -87.622937212)"
5991645,HP100174,01/01/2008 02:00:00 AM,001XX E WACKER DR,460,BATTERY,SIMPLE,HOTEL/MOTEL,false,false,124,1,42,32,08B,1177683,1902638,2008,02/28/2018 03:56:25 PM,41.888165132,-87.622937212,"(41.888165132, -87.622937212)"
5991650,HN787145,12/31/2007 10:55:00 PM,001XX N STATE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,true,false,122,1,42,32,26,1176330,1901649,2007,02/28/2018 03:56:25 PM,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
5991652,HN786964,12/29/2007 05:30:00 PM,057XX W BELLE PLAINE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,1624,16,38,15,26,1137168,1926677,2007,02/28/2018 03:56:25 PM,41.954954901,-87.771144789,"(41.954954901, -87.771144789)"
5991653,HN786889,12/31/2007 06:00:00 PM,054XX W WINDSOR AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1623,16,45,15,08B,1139275,1929741,2007,02/28/2018 03:56:25 PM,41.963324609,-87.763324045,"(41.963324609, -87.763324045)"
5991654,HN786204,12/27/2007 12:10:00 PM,060XX N MELVINA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1611,16,45,10,26,1133926,1939984,2007,02/28/2018 03:56:25 PM,41.991528305,-87.782748756,"(41.991528305, -87.782748756)"
5991655,HP100433,01/01/2008 05:12:14 AM,071XX N SHERIDAN RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2423,24,49,1,08B,1166410,1947665,2008,02/28/2018 03:56:25 PM,42.011969852,-87.663042072,"(42.011969852, -87.663042072)"
5991657,HN782720,12/29/2007 12:35:00 AM,068XX S NORMAL BLVD,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,722,7,6,68,3,1174125,1859718,2007,02/28/2018 03:56:25 PM,41.770469009,-87.637280329,"(41.770469009, -87.637280329)"
5991658,HP100300,01/01/2008 03:35:00 AM,071XX S ST LAWRENCE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,323,3,6,69,08B,1181469,1857909,2008,02/28/2018 03:56:25 PM,41.76533868,-87.610416098,"(41.76533868, -87.610416098)"
5991660,HN780524,12/27/2007 05:00:00 PM,084XX S STATE ST,935,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,true,false,632,6,6,44,7,1177764,1849030,2007,02/28/2018 03:56:25 PM,41.74105832,-87.624264186,"(41.74105832, -87.624264186)"
5991661,HN784974,12/30/2007 03:00:00 PM,019XX W MORSE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,2424,24,49,1,14,1162020,1946068,2007,02/28/2018 03:56:25 PM,42.007680833,-87.679239752,"(42.007680833, -87.679239752)"
5991663,HN786893,12/31/2007 07:20:00 PM,026XX E 79TH ST,860,THEFT,RETAIL THEFT,DRUG STORE,true,false,422,4,7,46,6,1195379,1853104,2007,02/28/2018 03:56:25 PM,41.751821289,-87.559590955,"(41.751821289, -87.559590955)"
5991665,HP100514,01/01/2008 06:44:30 AM,002XX N LA CROSSE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1532,15,28,25,08B,1144003,1901142,2008,02/28/2018 03:56:25 PM,41.884758456,-87.746659991,"(41.884758456, -87.746659991)"
5991666,HN780683,12/27/2007 07:15:00 PM,082XX S INGLESIDE AVE,460,BATTERY,SIMPLE,SIDEWALK,false,false,631,6,8,44,08B,1183996,1850658,2007,02/28/2018 03:56:25 PM,41.745382548,-87.601380078,"(41.745382548, -87.601380078)"
5991667,HN782846,12/29/2007 04:34:00 AM,009XX W 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,733,7,17,68,15,1171449,1857762,2007,02/28/2018 03:56:25 PM,41.765160516,-87.647146658,"(41.765160516, -87.647146658)"
5991668,HN786100,12/29/2007 08:00:00 PM,037XX N KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1733,17,33,16,14,1154387,1924784,2007,02/28/2018 03:56:25 PM,41.949432968,-87.70789501,"(41.949432968, -87.70789501)"
5991669,HP100428,01/01/2008 04:45:00 AM,073XX S KENWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,324,3,5,43,08B,1186478,1856633,2008,02/28/2018 03:56:25 PM,41.761720229,-87.592097094,"(41.761720229, -87.592097094)"
5991670,HN784432,12/30/2007 04:09:57 AM,031XX W PETERSON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,true,false,2413,24,50,2,11,1154223,1939709,2007,02/28/2018 03:56:25 PM,41.990391333,-87.708097475,"(41.990391333, -87.708097475)"
5991671,HN781256,12/27/2007 11:30:00 PM,076XX N ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,CTA TRAIN,false,false,2422,24,49,1,3,1164297,1950461,2007,02/28/2018 03:56:25 PM,42.01968726,-87.670737103,"(42.01968726, -87.670737103)"
5991672,HN780755,12/25/2007 08:00:00 AM,085XX S ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,613,6,21,71,14,1170474,1848244,2007,02/28/2018 03:56:25 PM,41.739063155,-87.650996994,"(41.739063155, -87.650996994)"
5991675,HN641009,10/10/2007 10:30:00 PM,091XX S BURLEY AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,false,false,424,4,10,46,26,1199258,1845072,2007,02/28/2018 03:56:25 PM,41.729684293,-87.545645945,"(41.729684293, -87.545645945)"
5991678,HP100167,01/01/2008 02:17:41 AM,065XX N SHERIDAN RD,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2432,24,40,1,3,1167075,1943506,2008,02/28/2018 03:56:25 PM,42.000543176,-87.660715471,"(42.000543176, -87.660715471)"
5991679,HN784882,12/30/2007 01:45:00 PM,010XX N LOCKWOOD AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,true,1524,15,37,25,04A,1140835,1906366,2007,02/28/2018 03:56:25 PM,41.899152589,-87.75816492,"(41.899152589, -87.75816492)"
5991681,HP100676,12/31/2007 10:00:00 PM,059XX W DAKIN ST,810,THEFT,OVER $500,STREET,false,false,1633,16,38,15,6,1136009,1925638,2007,02/28/2018 03:56:25 PM,41.952124566,-87.775430411,"(41.952124566, -87.775430411)"
5991682,HN786180,07/19/2007 12:00:00 AM,031XX N CICERO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,false,false,2521,25,31,19,11,1143827,1920263,2007,02/28/2018 03:56:25 PM,41.937231827,-87.746826163,"(41.937231827, -87.746826163)"
5991684,HN781597,12/28/2007 12:25:00 PM,005XX W 77TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,621,6,17,69,7,1174193,1853858,2007,02/28/2018 03:56:25 PM,41.75438696,-87.637204902,"(41.75438696, -87.637204902)"
5991688,HN781789,12/28/2007 02:18:00 PM,009XX E 85TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,632,6,8,44,14,1183789,1848818,2007,02/28/2018 03:56:25 PM,41.740338219,-87.602195837,"(41.740338219, -87.602195837)"
5991690,HN786829,12/31/2007 06:15:00 PM,042XX S DREXEL BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2123,2,4,36,08B,1182893,1876949,2007,02/28/2018 03:56:25 PM,41.817553119,-87.604605206,"(41.817553119, -87.604605206)"
5991691,HN782751,12/29/2007 01:49:00 AM,091XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,633,6,6,44,08B,1183166,1844337,2007,02/28/2018 03:56:25 PM,41.72805635,-87.60461742,"(41.72805635, -87.60461742)"
5991693,HN785086,12/30/2007 04:09:30 PM,013XX W ELMDALE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2433,24,48,77,5,1166208,1939975,2007,02/28/2018 03:56:25 PM,41.990872677,-87.664006509,"(41.990872677, -87.664006509)"
5991695,HP100696,12/31/2007 10:30:00 PM,015XX N DAMEN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1424,14,1,24,7,1162778,1910470,2007,02/28/2018 03:56:25 PM,41.9099823,-87.677453369,"(41.9099823, -87.677453369)"
5991696,HP100668,01/01/2007 09:45:00 AM,008XX N LOREL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,false,false,1524,15,37,25,7,1140523,1904981,2007,02/28/2018 03:56:25 PM,41.895357718,-87.759344937,"(41.895357718, -87.759344937)"
5991697,HN782779,12/29/2007 01:50:00 AM,092XX S PERRY AVE,560,ASSAULT,SIMPLE,RESIDENCE,true,true,634,6,21,49,08A,1177233,1843711,2007,02/28/2018 03:56:25 PM,41.7264743,-87.626369797,"(41.7264743, -87.626369797)"
5991698,HN785614,12/30/2007 09:00:00 PM,105XX S CALHOUN AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE PORCH/HALLWAY,true,false,434,4,10,51,26,1194868,1835680,2007,02/28/2018 03:56:25 PM,41.70402087,-87.562035625,"(41.70402087, -87.562035625)"
5991699,HP100071,01/01/2008 12:20:00 AM,073XX S MARYLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,323,3,6,69,14,1183169,1856603,2008,02/28/2018 03:56:25 PM,41.76171551,-87.604225712,"(41.76171551, -87.604225712)"
5991700,HN785658,12/31/2007 12:09:47 AM,073XX N OAKLEY AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2411,24,49,2,5,1159748,1948576,2007,02/28/2018 03:56:25 PM,42.014610185,-87.687529305,"(42.014610185, -87.687529305)"
5991702,HN785695,12/30/2007 08:30:00 PM,102XX S BENSLEY AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,ALLEY,true,false,431,4,10,51,26,1194504,1837383,2007,02/28/2018 03:56:25 PM,41.708703012,-87.563312741,"(41.708703012, -87.563312741)"
5991705,HN785659,12/30/2007 11:27:33 PM,067XX N SHERIDAN RD,460,BATTERY,SIMPLE,APARTMENT,false,false,2432,24,49,1,08B,1167031,1944840,2007,02/28/2018 03:56:25 PM,42.004204644,-87.660838791,"(42.004204644, -87.660838791)"
5991706,HN785081,12/30/2007 04:08:37 PM,075XX N CLARK ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2422,24,49,1,6,1162907,1949949,2007,02/28/2018 03:56:25 PM,42.018311737,-87.675866628,"(42.018311737, -87.675866628)"
5991711,HN781895,12/28/2007 02:00:00 PM,062XX N WINTHROP AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,2433,24,48,77,6,1167727,1941549,2007,02/28/2018 03:56:25 PM,41.995159052,-87.658373656,"(41.995159052, -87.658373656)"
5991713,HN785789,12/31/2007 02:21:19 AM,014XX W THOME AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,2433,24,40,77,08B,1165519,1941641,2007,02/28/2018 03:56:25 PM,41.995458972,-87.66649309,"(41.995458972, -87.66649309)"
5991715,HP100667,12/31/2007 03:30:00 PM,030XX W 55TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,824,8,14,63,14,1157078,1868011,2007,02/28/2018 03:56:25 PM,41.793587792,-87.699544121,"(41.793587792, -87.699544121)"
5991716,HP100666,12/31/2007 09:00:00 PM,097XX S MERRILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,431,4,7,51,14,1192383,1840682,2007,02/28/2018 03:56:25 PM,41.71780759,-87.57097292,"(41.71780759, -87.57097292)"
5991717,HP100690,01/01/2008 07:00:00 AM,067XX S RACINE AVE,890,THEFT,FROM BUILDING,APARTMENT,false,false,724,7,17,67,6,1169480,1860134,2008,02/28/2018 03:56:25 PM,41.77171246,-87.654294989,"(41.77171246, -87.654294989)"
5991718,HP100681,12/23/2007 12:00:00 PM,040XX N SACRAMENTO AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,1724,17,33,16,14,1155665,1926652,2007,02/28/2018 03:56:25 PM,41.954533194,-87.703146755,"(41.954533194, -87.703146755)"
5991719,HP100814,01/01/2008 12:00:00 AM,069XX S PERRY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,731,7,6,69,7,1176594,1859033,2008,02/28/2018 03:56:25 PM,41.768534104,-87.62825059,"(41.768534104, -87.62825059)"
5991721,HP100840,01/01/2008 10:00:00 AM,023XX W 91ST ST,560,ASSAULT,SIMPLE,RESIDENCE,false,false,2221,22,19,72,08A,1162471,1844246,2008,02/28/2018 03:56:25 PM,41.728262397,-87.680429726,"(41.728262397, -87.680429726)"
5991725,HP100841,01/01/2008 11:45:00 AM,013XX W 108TH PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,2234,22,34,75,7,1169362,1832816,2008,02/28/2018 03:56:25 PM,41.696750515,-87.655516174,"(41.696750515, -87.655516174)"
5991726,HP101020,01/01/2008 02:23:00 PM,072XX W WELLINGTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,2511,25,36,17,26,1127445,1919164,2008,02/28/2018 03:56:25 PM,41.9345078,-87.807058548,"(41.9345078, -87.807058548)"
5991727,HP100970,12/31/2007 09:30:00 PM,020XX N DAMEN AVE,890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1432,14,32,22,6,1162708,1913373,2007,02/28/2018 03:56:25 PM,41.917949802,-87.677628988,"(41.917949802, -87.677628988)"
5991728,HP100936,01/01/2008 12:00:00 PM,043XX W CERMAK RD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1012,10,24,29,26,1147884,1889022,2008,02/28/2018 03:56:25 PM,41.851426025,-87.732719637,"(41.851426025, -87.732719637)"
5991731,HP100992,01/01/2008 08:00:00 AM,075XX S SAGINAW AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,421,4,7,43,26,1195236,1855438,2008,02/28/2018 03:56:25 PM,41.758229489,-87.560038096,"(41.758229489, -87.560038096)"
5991732,HP100971,12/31/2007 01:00:00 PM,011XX S CANAL ST,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,false,false,131,1,2,28,6,1173303,1895451,2007,02/28/2018 03:56:25 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)"
5991735,HN786618,12/31/2007 03:30:00 PM,051XX N ELSTON AVE,560,ASSAULT,SIMPLE,STREET,true,false,1621,16,45,12,08A,1142598,1933941,2007,02/28/2018 03:56:25 PM,41.974788439,-87.751001396,"(41.974788439, -87.751001396)"
5991737,HN786777,12/30/2007 10:30:00 PM,055XX N AUSTIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1622,16,45,11,14,1135224,1936470,2007,02/28/2018 03:56:25 PM,41.98186259,-87.778058068,"(41.98186259, -87.778058068)"
5991738,HN782051,12/28/2007 03:00:00 PM,059XX N NORTHWEST HWY,460,BATTERY,SIMPLE,OTHER,false,false,1612,16,41,10,08B,1131214,1938964,2007,02/28/2018 03:56:25 PM,41.988776745,-87.792748123,"(41.988776745, -87.792748123)"
5991740,HN785745,12/31/2007 01:00:00 AM,077XX W BERWYN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1613,16,41,10,14,1123775,1934269,2007,02/28/2018 03:56:25 PM,41.976018754,-87.820213742,"(41.976018754, -87.820213742)"
5991741,HN786198,12/30/2007 09:15:00 PM,045XX N EAST RIVER RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1614,16,36,76,14,1116729,1928855,2007,02/28/2018 03:56:25 PM,41.961274957,-87.846238499,"(41.961274957, -87.846238499)"
5991742,HN785333,12/30/2007 01:30:00 PM,064XX W DEVON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,true,1611,16,41,10,14,1132576,1942098,2007,02/28/2018 03:56:25 PM,41.997353013,-87.787664975,"(41.997353013, -87.787664975)"
5991743,HN786107,12/30/2007 08:00:00 PM,064XX N HIAWATHA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1621,16,41,12,14,1140221,1942480,2007,02/28/2018 03:56:25 PM,41.998264119,-87.759532119,"(41.998264119, -87.759532119)"
5991744,HN785915,12/29/2007 01:00:00 PM,056XX N NORTHWEST HWY,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,1622,16,45,10,14,1133174,1937515,2007,02/28/2018 03:56:25 PM,41.984766385,-87.785572958,"(41.984766385, -87.785572958)"
5991745,HN785036,12/30/2007 03:50:03 PM,040XX W NORTH AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESTAURANT,true,false,2534,25,30,23,18,1149254,1910332,2007,02/28/2018 03:56:25 PM,41.909876642,-87.727138915,"(41.909876642, -87.727138915)"
5991746,HN786115,12/30/2007 08:00:00 PM,064XX N HIAWATHA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1621,16,41,12,14,1140221,1942480,2007,02/28/2018 03:56:25 PM,41.998264119,-87.759532119,"(41.998264119, -87.759532119)"
5991747,HN783902,12/29/2007 08:09:09 PM,041XX W CRYSTAL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2534,25,37,23,18,1148606,1908015,2007,02/28/2018 03:56:25 PM,41.903531104,-87.729579331,"(41.903531104, -87.729579331)"
5991751,HN785751,12/31/2007 01:41:15 AM,044XX W GRAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,2533,25,37,23,18,1146604,1910469,2007,02/28/2018 03:56:25 PM,41.910303565,-87.736870516,"(41.910303565, -87.736870516)"
5991752,HN783164,12/29/2007 12:00:01 PM,012XX S SPRINGFIELD AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1011,10,24,29,18,1150577,1894056,2007,02/28/2018 03:56:25 PM,41.865187813,-87.722704198,"(41.865187813, -87.722704198)"
5991754,HN784777,12/30/2007 12:32:30 PM,048XX W NORTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,2533,25,37,25,16,1143627,1910193,2007,02/28/2018 03:56:25 PM,41.909602478,-87.747813906,"(41.909602478, -87.747813906)"
5991756,HP100715,12/31/2007 05:30:00 PM,039XX N JANSSEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1923,19,47,6,14,1165824,1926192,2007,02/28/2018 03:56:25 PM,41.953059869,-87.665813968,"(41.953059869, -87.665813968)"
5991757,HN782977,12/26/2007 11:00:00 AM,061XX S CARPENTER ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,712,7,16,68,5,1170367,1864052,2007,02/28/2018 03:56:25 PM,41.78244466,-87.650929572,"(41.78244466, -87.650929572)"
5991759,HN784107,12/29/2007 09:40:00 PM,012XX W COLUMBIA AVE,820,THEFT,$500 AND UNDER,STREET,false,false,2432,24,49,1,6,1166786,1944952,2007,02/28/2018 03:56:25 PM,42.004517251,-87.661736912,"(42.004517251, -87.661736912)"
5991760,HN783696,12/29/2007 03:00:00 PM,061XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2433,24,48,77,14,1168522,1940739,2007,02/28/2018 03:56:25 PM,41.992919165,-87.655472861,"(41.992919165, -87.655472861)"
5991761,HN786899,12/31/2007 07:30:17 PM,016XX W HOWARD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,2422,24,49,1,14,1163878,1950346,2007,02/28/2018 03:56:25 PM,42.019380589,-87.672282246,"(42.019380589, -87.672282246)"
5991763,HN778740,12/26/2007 04:53:29 PM,051XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1532,15,28,25,11,1141954,1901990,2007,02/28/2018 03:56:25 PM,41.887123664,-87.754163303,"(41.887123664, -87.754163303)"
5991764,HN785651,12/30/2007 11:36:24 PM,048XX S LAFLIN ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,931,9,20,61,5,1167150,1872741,2007,02/28/2018 03:56:25 PM,41.806357759,-87.662475418,"(41.806357759, -87.662475418)"
5991765,HN783006,12/29/2007 09:00:00 AM,082XX S INGLESIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,631,6,8,44,08B,1183999,1850549,2007,02/28/2018 03:56:25 PM,41.745083371,-87.601372483,"(41.745083371, -87.601372483)"
5991766,HP100725,12/31/2007 05:00:00 PM,006XX N MICHIGAN AVE,820,THEFT,$500 AND UNDER,RESTAURANT,false,false,1834,18,42,8,6,1177327,1904307,2007,02/28/2018 03:56:25 PM,41.892753031,-87.624193896,"(41.892753031, -87.624193896)"
5991767,HN786759,12/31/2007 05:25:00 PM,021XX E 71ST ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,333,3,5,43,6,1191527,1858274,2007,02/28/2018 03:56:25 PM,41.766102387,-87.573539169,"(41.766102387, -87.573539169)"
5991768,HN786757,12/31/2007 05:07:00 PM,031XX W POPE JOHN PAUL II DR,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,912,9,14,58,5,1156073,1875958,2007,02/28/2018 03:56:25 PM,41.815415712,-87.7030157,"(41.815415712, -87.7030157)"
5991770,HN786867,12/31/2007 06:42:28 PM,036XX S ARCHER AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,913,9,11,59,6,1161614,1880357,2007,02/28/2018 03:56:25 PM,41.827373751,-87.682568055,"(41.827373751, -87.682568055)"
5991771,HN783087,12/28/2007 08:00:00 PM,076XX S LANGLEY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,624,6,6,69,7,1182218,1854491,2007,02/28/2018 03:56:25 PM,41.75594203,-87.607776475,"(41.75594203, -87.607776475)"
5991773,HN783120,12/29/2007 11:10:00 AM,086XX S HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,622,22,21,71,08B,1172496,1847147,2007,02/28/2018 03:56:25 PM,41.736008607,-87.643620985,"(41.736008607, -87.643620985)"
5991776,HN786818,12/31/2007 06:00:19 PM,044XX S WENTWORTH AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,935,9,3,37,5,1175673,1875590,2007,02/28/2018 03:56:25 PM,41.813988871,-87.631130788,"(41.813988871, -87.631130788)"
5991777,HN783250,12/28/2007 11:55:00 PM,079XX S MARSHFIELD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,611,6,21,71,08B,1166724,1852009,2007,02/28/2018 03:56:25 PM,41.749475625,-87.66462912,"(41.749475625, -87.66462912)"
5991778,HN784298,12/30/2007 01:19:02 AM,025XX W PRATT BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2412,24,50,2,18,1157979,1945047,2007,02/28/2018 03:56:25 PM,42.004962932,-87.6941355,"(42.004962932, -87.6941355)"
5991779,HN782808,12/29/2007 02:30:00 AM,024XX W LUNT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2411,24,50,2,08B,1158826,1946393,2007,02/28/2018 03:56:25 PM,42.008639005,-87.690982183,"(42.008639005, -87.690982183)"
5991780,HN786935,12/31/2007 06:33:00 PM,085XX S BALTIMORE AVE,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,424,4,10,46,7,1197933,1849149,2007,02/28/2018 03:56:25 PM,41.740905071,-87.550363809,"(41.740905071, -87.550363809)"
5991781,HN786606,12/31/2007 03:35:45 PM,044XX S FRANCISCO AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,912,9,14,58,5,1157775,1875048,2007,02/28/2018 03:56:25 PM,41.812884127,-87.696797158,"(41.812884127, -87.696797158)"
5991782,HN783258,12/27/2007 02:00:00 PM,079XX S LOOMIS BLVD,460,BATTERY,SIMPLE,ALLEY,false,false,612,6,21,71,08B,1168370,1852331,2007,02/28/2018 03:56:25 PM,41.750323974,-87.658588247,"(41.750323974, -87.658588247)"
5991783,HN785694,12/31/2007 12:10:00 AM,004XX W 57TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,711,7,3,68,04B,1174307,1867135,2007,02/28/2018 03:56:25 PM,41.79081803,-87.636392837,"(41.79081803, -87.636392837)"
5991786,HN786753,12/31/2007 05:03:33 PM,014XX W 47TH ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,921,9,3,61,6,1167567,1873583,2007,02/28/2018 03:56:25 PM,41.808659359,-87.660921846,"(41.808659359, -87.660921846)"
5991787,HN786053,12/31/2007 10:15:00 AM,003XX E 35TH ST,460,BATTERY,SIMPLE,RESTAURANT,false,false,2112,2,2,35,08B,1178900,1881847,2007,02/28/2018 03:56:25 PM,41.831085608,-87.619103181,"(41.831085608, -87.619103181)"
5991789,HP100740,12/01/2007 06:30:00 PM,085XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,613,6,21,71,14,1171471,1848207,2007,02/28/2018 03:56:25 PM,41.738939872,-87.647345256,"(41.738939872, -87.647345256)"
5991790,HN783377,12/29/2007 01:45:00 PM,091XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,633,6,8,44,14,1183165,1844381,2007,02/28/2018 03:56:25 PM,41.728177114,-87.604619718,"(41.728177114, -87.604619718)"
5991791,HN785516,12/30/2007 09:20:46 PM,015XX W BIRCHWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2422,24,49,1,18,1164595,1949901,2007,02/28/2018 03:56:25 PM,42.018144277,-87.669656474,"(42.018144277, -87.669656474)"
